ID Donatur,recency,frequency,monetary,last_date,last_nominal,program,cara_bayar,monetary_log,cluster,churn,segmen,prob_churn,prediksi
DAD-00935,760,1,50931.0,2023-12-02,50931.0,Pulihkan Duka Negeri Palestina,Transfer,10.838246688693326,2,0,Tidak Churn,4.225354e-05,0
DAD-00936,32,41,4340000.0,2025-11-29,50000.0,Pulihkan Duka Negeri Palestina,Transfer,15.283385136491308,0,0,Tidak Churn,0.0002543312,0
DAD-00937,761,3,200000.0,2023-12-01,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,4.058973e-06,0
DAD-00938,210,2,400000.0,2025-06-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99999297,1
DAD-00939,563,17,680000.0,2024-06-16,25000.0,Pulihkan Duka Negeri Palestina,Transfer,13.429849547739444,1,1,Berpotensi Churn,0.9990808,1
DAD-00940,334,6,600000.0,2025-01-31,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.9999255,1
DAD-00941,103,34,10150000.0,2025-09-19,300000.0,Wali Asuh Santri,Transfer,16.132984361974234,0,0,Tidak Churn,0.0002543312,0
DAD-00942,725,6,140000.0,2024-01-06,20000.0,Pulihkan Duka Negeri Palestina,Transfer,11.849404844423074,2,0,Tidak Churn,2.0783526e-05,0
DAD-00943,292,21,5050000.0,2025-03-14,250000.0,Zakat Movement,Transfer,15.434898999271326,0,0,Tidak Churn,0.0009659473,0
DAD-00944,117,68,3420000.0,2025-09-05,50000.0,Pulihkan Duka Negeri Palestina,Transfer,15.045151401436407,0,0,Tidak Churn,0.0002543312,0
DAD-00945,243,15,750000.0,2025-05-02,50000.0,Pulihkan Duka Negeri Palestina,Transfer,13.527829818844937,1,1,Berpotensi Churn,0.99980336,1
DAD-00946,30,29,2120000.0,2025-12-01,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.566927118346197,0,0,Tidak Churn,0.00045144922,0
DAD-00947,425,7,800000.0,2024-11-01,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.592368256649284,1,1,Berpotensi Churn,0.9999535,1
DAD-00948,162,3,150000.0,2025-07-22,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999535,1
DAD-00949,761,2,150000.0,2023-12-01,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,2,0,Tidak Churn,1.0094656e-05,0
DAD-00950,163,17,1980000.0,2025-07-21,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.498607907721096,1,1,Berpotensi Churn,0.9830335,1
DAD-00951,460,2,100000.0,2024-09-27,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,1,1,Berpotensi Churn,0.9999989,1
DAD-00952,699,7,1730000.0,2024-02-01,300000.0,Wakaf Movement,Transfer,14.363632544508476,2,0,Tidak Churn,1.8924824e-05,0
DAD-00953,761,1,50000.0,2023-12-01,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-00954,124,44,1145000.0,2025-08-29,25000.0,Pulihkan Duka Negeri Palestina,Transfer,13.95091606833254,0,0,Tidak Churn,0.0073595843,0
DAD-00955,761,1,250836.0,2023-12-01,250836.0,Pulihkan Duka Negeri Palestina,Transfer,12.432558604770417,2,0,Tidak Churn,9.483257e-06,0
DAD-00956,639,7,1450000.0,2024-04-01,250000.0,Qurban Movement,Transfer,14.187074804051692,2,0,Tidak Churn,0.0009271901,0
DAD-00957,159,13,2020000.0,2025-07-25,50000.0,Qurban Movement,Transfer,14.51860856442677,1,1,Berpotensi Churn,0.99943846,1
DAD-00958,609,11,1800000.0,2024-05-01,170000.0,Qurban Movement,Transfer,14.403297778421795,2,0,Tidak Churn,0.0054824455,0
DAD-00959,397,2,500000.0,2024-11-29,300000.0,Qurban Movement,Cash,13.122365377402328,1,1,Berpotensi Churn,0.9999908,1
DAD-00960,761,1,50000.0,2023-12-01,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-00961,761,1,50000.0,2023-12-01,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-00962,666,2,200000.0,2024-03-05,100000.0,Qurban Movement,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.945499,1
DAD-00963,762,1,100000.0,2023-11-30,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,3.337244e-05,0
DAD-00964,762,1,50000.0,2023-11-30,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-00965,762,1,100000.0,2023-11-30,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,3.337244e-05,0
DAD-00967,763,1,200000.0,2023-11-29,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,1.0048159e-05,0
DAD-00968,637,2,110000.0,2024-04-03,60000.0,Pulihkan Duka Negeri Palestina,Transfer,11.608244735642321,1,1,Berpotensi Churn,0.99997747,1
DAD-00969,75,3,250000.0,2025-10-17,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99997616,1
DAD-00970,373,5,320000.0,2024-12-23,70000.0,Pulihkan Duka Negeri Palestina,Transfer,12.676079399771027,1,1,Berpotensi Churn,0.9999943,1
DAD-00971,400,9,650000.0,2024-11-26,50000.0,Qurban Movement,Transfer,13.384729180332174,1,1,Berpotensi Churn,0.999925,1
DAD-00973,766,1,50000.0,2023-11-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-00974,766,1,300000.0,2023-11-26,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,2,0,Tidak Churn,8.216404e-06,0
DAD-00976,333,4,400000.0,2025-02-01,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99999,1
DAD-00977,292,3,700000.0,2025-03-14,300000.0,Pulihkan Duka Negeri Palestina,Transfer,13.45883704259595,1,1,Berpotensi Churn,0.9999654,1
DAD-00978,767,1,286000.0,2023-11-25,286000.0,Pulihkan Duka Negeri Palestina,Transfer,12.563750586299374,2,0,Tidak Churn,7.2141534e-06,0
DAD-00979,767,1,200000.0,2023-11-25,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,1.0048159e-05,0
DAD-00981,768,2,400000.0,2023-11-24,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,2,0,Tidak Churn,5.0279805e-06,0
DAD-00982,306,18,1850000.0,2025-02-28,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.430696737594902,1,1,Berpotensi Churn,0.78580683,1
DAD-00983,684,6,450000.0,2024-02-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,13.017005083966255,2,0,Tidak Churn,4.7754093e-05,0
DAD-00984,768,2,200000.0,2023-11-24,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,5.7744473e-06,0
DAD-00985,768,8,900000.0,2023-11-24,200000.0,Wakaf Movement,Transfer,13.710151153416941,2,0,Tidak Churn,2.8117247e-06,0
DAD-00986,12,15,1030000.0,2025-12-19,50000.0,Wakaf Pembangunan Masjid,Transfer,13.845070331079134,1,1,Berpotensi Churn,0.9997489,1
DAD-00987,705,2,150000.0,2024-01-26,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,2,0,Tidak Churn,0.0004968963,0
DAD-00988,768,1,100000.0,2023-11-24,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,3.337244e-05,0
DAD-00989,768,1,150000.0,2023-11-24,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,2,0,Tidak Churn,1.7565682e-05,0
DAD-00990,768,1,50000.0,2023-11-24,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-00991,292,5,380000.0,2025-03-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.847929163278053,1,1,Berpotensi Churn,0.9999863,1
DAD-00992,159,3,700000.0,2025-07-25,150000.0,Ramadhan Bangkitkan Negeri,Transfer,13.45883704259595,1,1,Berpotensi Churn,0.9999747,1
DAD-00994,719,2,400000.0,2024-01-12,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,2,0,Tidak Churn,2.1260581e-05,0
DAD-00995,103,2,35000.0,2025-09-19,25000.0,Pulihkan Duka Negeri Palestina,Transfer,10.463131911491967,1,1,Berpotensi Churn,0.999997,1
DAD-00996,635,3,700000.0,2024-04-05,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.45883704259595,2,0,Tidak Churn,0.06426228,0
DAD-01000,18,13,850000.0,2025-12-13,50000.0,Pulihkan Duka Negeri Palestina,Transfer,13.652992804936396,1,1,Berpotensi Churn,0.99982977,1
DAD-01002,774,1,100000.0,2023-11-18,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,3.337244e-05,0
DAD-01004,347,4,350000.0,2025-01-18,50000.0,Wali Asuh Santri,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999927,1
DAD-01005,774,1,75000.0,2023-11-18,75000.0,Pulihkan Duka Negeri Palestina,Transfer,11.225256725762893,2,0,Tidak Churn,4.225354e-05,0
DAD-01006,579,9,1115000.0,2024-05-31,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.924365859736941,1,1,Berpotensi Churn,0.8968883,1
DAD-01007,103,4,950000.0,2025-09-19,150000.0,Pulihkan Duka Negeri Palestina,Transfer,13.76421831620775,1,1,Berpotensi Churn,0.99992967,1
DAD-01008,131,10,800000.0,2025-08-22,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.592368256649284,1,1,Berpotensi Churn,0.9999149,1
DAD-01009,606,2,350000.0,2024-05-04,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.99997044,1
DAD-01010,18,61,7450000.0,2025-12-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,15.82372472458392,0,0,Tidak Churn,0.0002543312,0
DAD-01011,313,6,575000.0,2025-02-21,100000.0,Sambung Hidup Dhuafa,Transfer,13.26212705890841,1,1,Berpotensi Churn,0.99991643,1
DAD-01012,775,3,475000.0,2023-11-17,200000.0,Pulihkan Duka Negeri Palestina,Transfer,13.07107218827772,2,0,Tidak Churn,2.9090456e-06,0
DAD-01013,31,22,3382500.0,2025-11-30,200000.0,Zakat Movement,Transfer,15.034125934666356,0,0,Tidak Churn,0.0002696611,0
DAD-01014,775,3,700000.0,2023-11-17,150000.0,Pulihkan Duka Negeri Palestina,Transfer,13.45883704259595,2,0,Tidak Churn,3.7584691e-06,0
DAD-01015,775,2,200000.0,2023-11-17,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,5.7744473e-06,0
DAD-01016,775,1,50000.0,2023-11-17,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0030236566,0
DAD-01017,257,5,275000.0,2025-04-18,25000.0,Pulihkan Duka Negeri Palestina,Transfer,12.524530013005734,1,1,Berpotensi Churn,0.999987,1
DAD-01018,775,1,100635.0,2023-11-17,100635.0,Pulihkan Duka Negeri Palestina,Transfer,11.519265325516407,2,0,Tidak Churn,2.9946988e-05,0
DAD-01019,775,1,200000.0,2023-11-17,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,1.0048159e-05,0
DAD-01022,467,28,2800000.0,2024-09-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.845130332288226,0,0,Tidak Churn,0.00040373224,0
DAD-01023,299,4,400000.0,2025-03-07,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.9999893,1
DAD-01024,775,1,10000.0,2023-11-17,10000.0,Pulihkan Duka Negeri Palestina,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.80219847,1
DAD-01025,432,9,310000.0,2024-10-25,30000.0,Pulihkan Duka Negeri Palestina,Transfer,12.644330802262578,1,1,Berpotensi Churn,0.99999166,1
DAD-01026,775,1,200000.0,2023-11-17,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,1.0048159e-05,0
DAD-01027,481,2,200500.0,2024-09-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.208574513247495,1,1,Berpotensi Churn,0.9999987,1
DAD-01028,776,1,265000.0,2023-11-16,265000.0,Pulihkan Duka Negeri Palestina,Transfer,12.487488878546145,2,0,Tidak Churn,7.2141534e-06,0
DAD-01030,778,1,100000.0,2023-11-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01031,577,3,600000.0,2024-06-02,200000.0,Pulihkan Duka Negeri Palestina,Transfer,13.304686600863562,1,1,Berpotensi Churn,0.99702865,1
DAD-01032,778,1,200000.0,2023-11-14,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,8.336549e-06,0
DAD-01033,559,3,440000.0,2024-06-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.994532278619134,1,1,Berpotensi Churn,0.9999833,1
DAD-01034,432,5,1200000.0,2024-10-25,250000.0,Pulihkan Duka Negeri Palestina,Transfer,13.997832948091215,1,1,Berpotensi Churn,0.99974996,1
DAD-01035,215,3,225000.0,2025-05-30,25000.0,Pulihkan Duka Negeri Indonesia,Transfer,12.323860125621126,1,1,Berpotensi Churn,0.99999404,1
DAD-01036,779,1,100000.0,2023-11-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01038,779,1,100000.0,2023-11-13,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01039,780,1,100000.0,2023-11-12,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01040,563,5,350000.0,2024-06-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.765691290604371,1,1,Berpotensi Churn,0.9999927,1
DAD-01042,781,1,150000.0,2023-11-11,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,2,0,Tidak Churn,1.3023562e-05,0
DAD-01043,781,1,100000.0,2023-11-11,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01044,781,1,38000.0,2023-11-11,38000.0,Pulihkan Duka Negeri Palestina,Transfer,10.545367754151743,2,0,Tidak Churn,0.010161232,0
DAD-01045,781,1,50000.0,2023-11-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0015964806,0
DAD-01046,781,1,50000.0,2023-11-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0015964806,0
DAD-01047,781,1,50000.0,2023-11-11,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0015964806,0
DAD-01048,781,1,20000.0,2023-11-11,20000.0,Pulihkan Duka Negeri Palestina,Transfer,9.90353755128617,2,0,Tidak Churn,0.14497061,0
DAD-01049,215,4,700000.0,2025-05-30,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.45883704259595,1,1,Berpotensi Churn,0.9999677,1
DAD-01050,655,3,90000.0,2024-03-16,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.407576060361786,1,1,Berpotensi Churn,0.9995466,1
DAD-01051,299,2,400000.0,2025-03-07,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,1,1,Berpotensi Churn,0.99999535,1
DAD-01052,705,4,400000.0,2024-01-26,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,2,0,Tidak Churn,1.5095381e-05,0
DAD-01053,341,18,4500000.0,2025-01-24,250000.0,Wakaf Movement,Transfer,15.319588176962746,0,0,Tidak Churn,0.0063264575,0
DAD-01054,544,10,1275000.0,2024-07-05,100000.0,Wakaf Movement,Transfer,14.058457520888082,1,1,Berpotensi Churn,0.99846053,1
DAD-01055,292,15,1600000.0,2025-03-14,100000.0,Pulihkan Duka Negeri Palestina,Transfer,14.285514812209815,1,1,Berpotensi Churn,0.9986022,1
DAD-01056,782,3,275000.0,2023-11-10,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.524530013005734,2,0,Tidak Churn,2.4658711e-06,0
DAD-01059,789,1,150000.0,2023-11-03,150000.0,Syiar Qur'an Indonesia,Transfer,11.918397239722838,2,0,Tidak Churn,6.8935583e-06,0
DAD-01060,783,1,100000.0,2023-11-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01061,783,1,30000.0,2023-11-09,30000.0,Pulihkan Duka Negeri Palestina,Transfer,10.308985993422082,2,0,Tidak Churn,0.12597363,0
DAD-01062,445,13,2925000.0,2024-10-12,200000.0,Wali Asuh Santri,Transfer,14.888805380528378,1,1,Berpotensi Churn,0.9917216,1
DAD-01063,783,1,100000.0,2023-11-09,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,2.3613138e-05,0
DAD-01064,563,4,700000.0,2024-06-16,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.45883704259595,1,1,Berpotensi Churn,0.999967,1
DAD-01065,783,1,10000.0,2023-11-09,10000.0,Pulihkan Duka Negeri Palestina,Transfer,9.210440366976517,1,1,Berpotensi Churn,0.62647843,1
DAD-01066,783,1,50000.0,2023-11-09,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0015964806,0
DAD-01067,632,2,200000.0,2024-04-08,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999529,1
DAD-01070,810,1,50000.0,2023-10-13,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01071,651,4,400000.0,2024-03-20,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.899222326086994,2,0,Tidak Churn,0.548606,1
DAD-01072,607,2,150000.0,2024-05-03,50000.0,Qurban Movement,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99999523,1
DAD-01073,784,1,100000.0,2023-11-08,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,1.10831315e-05,0
DAD-01074,784,1,50000.0,2023-11-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01075,784,1,50000.0,2023-11-08,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01076,159,3,250000.0,2025-07-25,50000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,1,1,Berpotensi Churn,0.99999416,1
DAD-01078,785,1,50000.0,2023-11-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01079,785,1,50000.0,2023-11-07,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01080,786,1,250000.0,2023-11-06,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,2,0,Tidak Churn,4.5548363e-06,0
DAD-01081,786,1,250000.0,2023-11-06,250000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,2,0,Tidak Churn,4.5548363e-06,0
DAD-01082,786,1,300000.0,2023-11-06,300000.0,Pulihkan Duka Negeri Palestina,Transfer,12.611541086966115,2,0,Tidak Churn,4.04833e-06,0
DAD-01083,786,3,250000.0,2023-11-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.429220196836383,2,0,Tidak Churn,1.974661e-06,0
DAD-01084,786,1,100000.0,2023-11-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,1.10831315e-05,0
DAD-01085,786,1,150000.0,2023-11-06,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,2,0,Tidak Churn,6.8935583e-06,0
DAD-01086,786,1,100000.0,2023-11-06,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,1.10831315e-05,0
DAD-01087,425,7,1300000.0,2024-11-01,200000.0,Qurban Movement,Transfer,14.077875591662238,1,1,Berpotensi Churn,0.9994332,1
DAD-01088,787,4,160000.0,2023-11-05,30000.0,Pulihkan Duka Negeri Palestina,Transfer,11.982935344196433,2,0,Tidak Churn,2.0426837e-06,0
DAD-01089,31,3,150000.0,2025-11-30,50000.0,Pulihkan Duka Negeri Indonesia,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.99998355,1
DAD-01090,563,2,325000.0,2024-06-16,125000.0,Pulihkan Duka Negeri Palestina,Transfer,12.691583538230217,1,1,Berpotensi Churn,0.9999982,1
DAD-01091,277,8,1600000.0,2025-03-29,300000.0,Wakaf Movement,Transfer,14.285514812209815,1,1,Berpotensi Churn,0.99963737,1
DAD-01092,788,1,100000.0,2023-11-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,1.10831315e-05,0
DAD-01093,788,1,100000.0,2023-11-04,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,1.10831315e-05,0
DAD-01096,656,2,45000.0,2024-03-15,25000.0,Pulihkan Duka Negeri Palestina,Transfer,10.714439990727769,1,1,Berpotensi Churn,0.9999268,1
DAD-01097,789,2,65000.0,2023-11-03,15000.0,Pulihkan Duka Negeri Palestina,Transfer,11.082157933374816,2,0,Tidak Churn,7.649987e-06,0
DAD-01098,789,7,260000.0,2023-11-03,37000.0,Ramadhan Fast Track,Transfer,12.468440756144114,2,0,Tidak Churn,1.3800333e-06,0
DAD-01099,390,5,1050000.0,2024-12-06,200000.0,Pulihkan Duka Negeri Palestina,Transfer,13.864301674514206,1,1,Berpotensi Churn,0.9999728,1
DAD-01100,789,1,200000.0,2023-11-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,4.8261622e-06,0
DAD-01101,530,6,550000.0,2024-07-19,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.217675375388819,1,1,Berpotensi Churn,0.99992347,1
DAD-01102,264,6,1290000.0,2025-04-11,300000.0,Syiar Qur'an Indonesia,Transfer,14.070153551531353,1,1,Berpotensi Churn,0.9996513,1
DAD-01103,789,1,50000.0,2023-11-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01104,579,3,200000.0,2024-05-31,100000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,1,1,Berpotensi Churn,0.9999833,1
DAD-01105,789,11,1250000.0,2023-11-03,100000.0,Wali Asuh Santri,Transfer,14.038654909278163,2,0,Tidak Churn,1.9752335e-06,0
DAD-01106,789,1,117800.0,2023-11-03,117800.0,Pulihkan Duka Negeri Palestina,Transfer,11.676752039127939,2,0,Tidak Churn,9.520237e-06,0
DAD-01107,789,1,200000.0,2023-11-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,4.8261622e-06,0
DAD-01108,19,7,450000.0,2025-12-12,50000.0,Pulihkan Duka Negeri Palestina,Transfer,13.017005083966255,1,1,Berpotensi Churn,0.99985194,1
DAD-01109,789,4,600000.0,2023-11-03,100000.0,Pulihkan Duka Negeri Palestina,Transfer,13.304686600863562,2,0,Tidak Churn,1.3036134e-06,0
DAD-01110,789,1,100000.0,2023-11-03,100000.0,Pulihkan Duka Negeri Palestina,Transfer,11.51293546492023,2,0,Tidak Churn,1.10831315e-05,0
DAD-01111,789,1,50000.0,2023-11-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01112,789,3,85000.0,2023-11-03,25000.0,Becarefood,Transfer,11.350418300109132,2,0,Tidak Churn,5.5694672e-06,0
DAD-01113,789,1,200000.0,2023-11-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,4.8261622e-06,0
DAD-01114,649,1,240000.0,2024-03-22,240000.0,Ramadhan Bangkitkan Negeri,Transfer,12.388398368982115,1,1,Berpotensi Churn,0.99983704,1
DAD-01115,392,8,850000.0,2024-12-04,250000.0,Pulihkan Duka Negeri Palestina,Transfer,13.652992804936396,1,1,Berpotensi Churn,0.99995315,1
DAD-01116,789,1,150000.0,2023-11-03,150000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,2,0,Tidak Churn,6.8935583e-06,0
DAD-01117,789,1,50000.0,2023-11-03,50000.0,Pulihkan Duka Negeri Palestina,Transfer,10.819798284210286,2,0,Tidak Churn,0.0003300747,0
DAD-01118,379,2,150000.0,2024-12-17,50000.0,Pulihkan Duka Negeri Palestina,Transfer,11.918397239722838,1,1,Berpotensi Churn,0.9999989,1
DAD-01119,572,4,80000.0,2024-06-07,25000.0,Pulihkan Duka Negeri Palestina,Transfer,11.289794413577894,1,1,Berpotensi Churn,0.9999895,1
DAD-01120,789,1,200000.0,2023-11-03,200000.0,Pulihkan Duka Negeri Palestina,Transfer,12.206077645517674,2,0,Tidak Churn,4.8261622e-06,0
